character_id	description
2514	"所属：川口商工会議所

龍神伝説のあるお姫様「御成姫」。昔、川口市の一部を治めていた伊奈家の姫。おてんばで良く笑い、笑顔のかわいい子。趣味は街歩きとおいしいものを見つけること。お祭りが大好きな12才。好きな食べ物は、地元川口の前川メンチ、焼うどん、樹里安アイス、焼焼売（やきしゅうまい）"
2498	"所属：ジェットスター

ジェットスター公式キャラクターのジェッ太です！人懐っこく、遊ぶのだ～いすき！大きなシッポがチャームポイント。応援よろしくお願いします！ぼくのページもみてね！http://bit.ly/1L1yAAO"
2432	"所属：イトーカンパニー

演歌歌手、徳永ゆうきの分身！カピバラの男の子。大阪生まれの関西弁。 演歌歌謡曲を歌うことと鉄道とたこ焼きが大好き。 “指ぱっちん”という得意技や、へんてこりんなダンスもします。  大阪・此花区商店街のイメージキャラクターとしても只今、がんばって活動中！！"
2150	"所属：株式会社東急リゾートサービス　玉原東急リゾート

たんばりんはブナの森の妖精。スキー場から聞こえる、楽しそうな歓声や笑い声に誘われて、人間のふりをしてスキーやスノーボードをするようになりました。たんばりんのスキーやスノーボードの腕前はプロ並み！とっても優しいけど、いたずら大好きでお茶目さんです。"
2507	"所属：株式会社バンダイナムコエンターテインメント

好評発売中の3DS/Wii U用ソフト「ご当地鉄道 ～ご当地キャラと日本全国の旅～」にて登場するご当地キャラクター。特定の地域のご当地キャラではなく、「日本全土のご当地キャラ」と思いこんでいる。ご当地を盛り上げようと奮闘するが、空回りすることもしばしば…"
2092	"所属：（公財）神戸市公園緑化協会　森林植物園

木登りとかくれんぼが大好きな森の妖精。森の木々を愛する人たちとお友達の輪を広げたり、森を育てるお手伝いをしています。六甲山・摩耶山にも出かけて自然の楽しみ方や面白を知ってもらえるよう頑張っています。"
2494	"所属：春日部市商業協同組合

大凧をイメージしたワンピースに藤の花の髪飾りをつけて、春日部市のおいしいものを食べ歩いたり、イベントに参加する元気で明るい女の子です。"
2449	"所属：デジタルハリウッド大学院　キャラクタービジネスラボ　神田神保町カレー研究会

神保町のおいしいカレーの思いが凝縮した不思議な猫マジシャン。彼のマジックで作り出すカレーは神保町のカレーの魅力が詰まっている。長年の読書とカレー屋巡りで培った知識とマジックは全ての人を魅了するだろう。"
2230	"所属：ほけんの窓口グループ株式会社

自慢の赤い髪の毛がトレードマークの「イイトコドリ」です。全国各地を飛び回り「ほけんの窓口」ＰＲ中！見つけたら「イイトコドリ！」と声をかけてね♪応援、よろしくお願いします！※“鶴”です。"
2479	"所属：摂津市消費生活相談ルーム

摂津市の消費生活相談ルームで生まれたよ♪特産品の鳥飼なすの丸々とした形をイメージしていて、「相談者の問題をまる～く円満に解決してくれる」という願いが込められているんだ☆応援よろしくね～！"
2148	"所属：台温泉湯の里振興協同組合

あのなはん、おら、花巻市台温泉に住んでいる妖精のだいこ。いっつも、ゆげの中をフワフワ飛んでるのっす。んだ、んだ、この温泉マークを意識したポニーテールと台のロゴ入り浴衣が最近のお気に入り♪会いに来てくなんせ！お待ちしておりやんす。"
2244	"所属：NPO法人 吉備スポーツ王国

岡山県南部の吉備の国「鬼ノ城（きのじょう）」に住んでいた伝説の鬼「温羅（うら）」の子孫。得意ではないけどスポーツ大好き！子供大好き！「子ども達と吉備路で遊ぶために【鬼ノ城】から降りてきたぴょん！」"
2017	"所属：雄武町立共栄小学校

北海道雄武町にある共栄小学校という全校児童10名の小規模校で生まれたゆるキャラです。得意技は「ミルクビーム」で、このビームを浴びるとみんな元気になります。また、牛乳が嫌いな人も好きになります。"
2435	"所属：金山商店街振興組合

今年6月に名古屋金山地区で開催された手羽先サミットのキャラクターです。名前はまだ有りませんが、王冠を被るとテバサーキングという正義の味方に変身します。"
2094	"所属：北名古屋市商工会青年部

北名古屋市が誕生して9年目を迎えました。地域活性化を目的に北名古屋市の代名詞となるキャラクターを作ろうと市の誕生前後に生まれた小学生を対象に募集をかけ、地元名古屋芸術大学に協力を仰ぎ、子供たち自らの発想とデザインで作りあげた”いっちーくん”。北名古屋市の子供たち、大学、商工会青年部と地域ぐるみで作りあげました。"
2518	"所属：ホテル　ザ・グランコート

三重県にあるホテル公認マスコットキャラクターです。ホテルの外観色に合わせた白と黒のツートンカラーで意外と機敏な動きを活かしスポーツが得意！地元のシティマラソンやサッカーイベントで大活躍しています♪"
2381	"所属：全日本美味暮まんじゅう協会

全日本美味暮（おしくら）まんじゅう選手権大会のマスコットとして誕生した武雄市を応援するゆるキャラです。赤の団十郎、黄の三平、青の七子が愛らしいお尻を振って武雄市もおしくらまんじゅう大会も盛り上げます！"
