event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2282780267,true,2004-12-12 21:15:00.000,-121.3825766742966,55.154309218442094,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780268,true,2004-12-21 22:00:00.000,-121.3702686508192,55.16631426942641,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780269,true,2005-01-02 20:42:00.000,-121.37210090983478,55.12480769184656,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780270,true,2005-01-25 19:42:00.000,-121.27473667572664,55.122254534953946,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780271,true,2005-02-06 21:43:00.000,-121.26046774226417,55.146363241595196,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780272,true,2005-02-14 19:33:00.000,-121.25577030035383,55.11339224552954,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780273,true,2005-02-15 21:30:00.000,-121.25446852810369,55.109805484027085,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780274,true,2005-02-21 19:34:00.000,-121.2910507594842,55.125099864276805,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780275,true,2005-02-22 22:30:00.000,-121.26777500760079,55.118596636936864,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780276,true,2005-02-28 18:58:00.000,-121.39849639909464,55.131466687715395,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780277,true,2005-03-12 22:53:00.000,-121.3530920334715,55.118719326583914,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780278,true,2005-03-14 19:35:00.000,-121.35927247184502,55.1240244639231,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780279,true,2005-03-24 17:36:00.000,-121.32718639784846,55.13110174456846,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780280,true,2005-04-14 18:30:00.000,-121.39886812902245,55.12923369998747,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780281,true,2005-05-02 20:23:00.000,-121.35313978204641,55.12251270752947,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780282,true,2005-05-18 19:23:00.000,-121.60057661117982,55.05119178134586,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780283,true,2005-06-09 00:47:00.000,-121.73498038600412,55.10337661679369,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780284,true,2005-06-28 19:00:00.000,-121.82003765042009,55.11531105045918,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780285,true,2005-07-21 19:00:00.000,-121.67794975242094,55.05657719847971,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780286,true,2005-08-10 20:38:00.000,-121.52307208865429,55.01758895252533,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780287,true,2005-08-24 22:10:00.000,-121.34705065823704,55.10932641312502,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780288,true,2005-09-06 23:00:00.000,-121.49267244976807,55.05740795180278,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780289,true,2005-10-18 21:14:00.000,-121.33165184434735,55.113169879750146,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780290,true,2005-11-23 21:10:00.000,-121.42411874507305,55.08309784159392,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780291,true,2005-12-03 21:08:00.000,-121.35524122164782,55.11411978425697,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780292,true,2006-01-03 20:11:00.000,-121.40309306360042,55.12516390980046,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780293,true,2006-01-29 22:14:00.000,-121.29160187447512,55.09088266156604,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780294,true,2006-02-16 20:00:00.000,-121.28923648342882,55.08755996935885,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780295,true,2006-03-19 20:00:00.000,-121.33545564506771,55.10427029603024,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780296,true,2006-04-04 19:00:00.000,-121.39704915755436,55.12765495598021,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780297,true,2006-04-24 19:00:00.000,-121.34651427253903,55.11623954377329,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780298,true,2006-05-13 19:00:00.000,-121.5370830536519,55.05161364873536,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780299,true,2006-05-30 19:00:00.000,-121.52996974771668,54.99707331220611,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780300,true,2006-07-16 19:00:00.000,-121.49484594590096,55.01532873447094,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780301,true,2006-08-16 19:00:00.000,-121.77023710045246,55.124641318391966,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780302,true,2006-09-02 23:13:00.000,-121.57602351358433,55.01963116884384,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780303,true,2006-10-04 22:40:00.000,-121.36647099429936,55.12633211466333,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780304,true,2006-12-26 21:59:00.000,-121.42187224756158,55.08404838352466,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780305,true,2007-01-12 19:30:00.000,-121.34097784522756,55.112865842105094,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780306,true,2007-01-27 20:40:00.000,-121.34625915741026,55.116721408137515,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780307,true,2007-02-13 20:50:00.000,-121.35126759061242,55.12608239553132,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780308,true,2007-03-18 20:39:00.000,-121.3397249905466,55.11963437495027,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780309,true,2007-03-26 19:00:00.000,-121.33764831314367,55.112245248688936,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780310,true,2007-04-02 19:00:00.000,-121.32740934716374,55.10400728340305,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780311,true,2007-04-29 19:00:00.000,-121.67082974971609,55.04371091909821,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780312,true,2007-05-14 16:56:00.000,-121.74184259663896,55.05257198897703,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780313,true,2007-05-29 14:36:00.000,-121.64228799133514,55.07267620673803,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780314,true,2007-06-24 18:58:00.000,-121.7246182076621,55.084225012860486,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780315,true,2007-07-07 17:02:00.000,-121.78268661190175,55.08759624472871,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780316,true,2007-07-28 22:41:00.000,-121.61351934950643,55.06125280895473,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780317,true,2007-09-01 21:06:00.000,-121.59053729819703,55.077174959779114,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780318,true,2007-09-15 20:00:00.000,-121.68345910185765,55.0766602444787,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780319,true,2007-10-12 19:00:00.000,-121.58168924421962,55.02086569332391,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780320,true,2007-11-14 19:38:00.000,-121.35001396988768,55.123773606620574,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780321,true,2008-01-06 20:39:00.000,-121.29061801680089,55.17705999810705,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780322,true,2008-01-23 19:57:00.000,-121.2935807619263,55.15770635579881,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780323,true,2008-02-17 18:41:00.000,-121.30048753546599,55.148473762332166,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780324,true,2008-03-04 20:29:00.000,-121.4149780352715,55.112179473047945,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780325,true,2008-03-22 23:30:00.000,-121.39725132581584,55.13083018362537,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car007","QU_car007","Mountain caribou in British Columbia"
2282780326,true,2002-05-02 19:00:00.000,-121.37720614008448,54.94847612447488,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car008","QU_car008","Mountain caribou in British Columbia"
2282780327,true,2002-05-15 19:00:00.000,-121.37415826853046,54.95125754496094,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car008","QU_car008","Mountain caribou in British Columbia"
2282780328,true,2002-05-27 19:00:00.000,-121.37884541120214,54.95740482165358,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car008","QU_car008","Mountain caribou in British Columbia"
2282780329,true,2002-06-10 19:00:00.000,-121.25300443873219,54.956758153411606,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car008","QU_car008","Mountain caribou in British Columbia"
2282780330,true,2002-06-24 19:00:00.000,-121.25071737169866,54.958711594256485,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car008","QU_car008","Mountain caribou in British Columbia"
2282780331,true,2003-03-07 20:00:00.000,-121.50318393412353,55.09165368726934,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780332,true,2003-03-27 20:00:00.000,-121.48555184842297,55.084686196535436,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780333,true,2003-04-22 19:00:00.000,-121.52951956050477,55.066198861003365,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780334,true,2003-05-15 19:00:00.000,-121.48756964310542,55.076056426474025,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780335,true,2003-06-04 17:42:00.000,-121.5505945132848,55.04160160798488,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780336,true,2003-06-19 21:16:00.000,-121.48540123351671,55.076649603743526,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780337,true,2003-07-06 20:55:00.000,-121.51301039614825,55.06755316380091,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780338,true,2003-07-31 23:36:00.000,-121.47852862183122,55.0691133681934,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780339,true,2003-08-22 19:55:00.000,-121.36340756115185,55.06623624827163,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780340,true,2003-09-05 00:07:00.000,-121.30982219303145,55.15521841240891,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780341,true,2003-09-14 23:41:00.000,-121.27276151532855,55.12150753635632,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780342,true,2003-09-27 18:03:00.000,-121.36959156421139,55.06666973566565,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780343,true,2003-10-11 18:14:00.000,-121.40075770232856,55.07017481961978,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780344,true,2003-11-02 19:09:00.000,-121.52689857669253,55.08042108929823,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780345,true,2003-11-08 20:44:00.000,-121.4270678347666,55.11532898535667,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780346,true,2003-12-03 20:00:00.000,-121.31034193819585,55.11692957667775,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780347,true,2003-12-10 18:07:00.000,-121.37021838118845,55.12520493688595,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780348,true,2003-12-21 21:30:00.000,-121.50254852079387,55.087691444453256,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780349,true,2003-12-27 18:26:00.000,-121.36716079580714,55.0644441900974,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780350,true,2004-01-02 21:06:00.000,-121.38495649464546,55.15523053069685,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780351,true,2004-01-03 19:50:00.000,-121.38534314646591,55.15498400532518,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780352,true,2004-01-10 21:46:00.000,-121.37055868694871,55.148424138247925,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780353,true,2004-01-16 17:01:00.000,-121.3693889595134,55.12362102782688,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780354,true,2004-01-26 16:59:00.000,-121.36702870694347,55.15992577557106,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780355,true,2004-02-01 22:52:00.000,-121.40590975333672,55.16035056845721,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780356,true,2004-02-12 16:49:00.000,-121.38901466800729,55.15034115079329,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780357,true,2004-02-21 17:19:00.000,-121.3720694125431,55.149091423584835,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780358,true,2004-02-26 17:28:00.000,-121.37169920276804,55.14893369132515,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780359,true,2004-03-06 16:59:00.000,-121.36546571247153,55.152085738809475,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780360,true,2004-03-13 21:52:00.000,-121.34156085254713,55.115066743219344,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780361,true,2004-03-22 18:48:00.000,-121.34543568841762,55.11691694048893,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780362,true,2004-03-26 17:30:00.000,-121.34407967502149,55.11444491637693,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780363,true,2004-03-29 16:42:00.000,-121.35856725621579,55.12286456346987,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780364,true,2004-04-16 17:18:00.000,-121.33657269878978,55.111718274826366,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780365,true,2004-05-11 17:23:00.000,-121.37169743229755,55.06571827347584,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780366,true,2004-06-03 18:00:00.000,-121.47822760604213,55.07168000458947,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780367,true,2004-06-17 17:16:00.000,-121.5027225582848,55.07632457926013,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780368,true,2004-06-30 21:55:00.000,-121.63862085719946,55.09395283181948,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780369,true,2004-07-28 18:51:00.000,-121.4733381594928,55.09025866290542,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780370,true,2004-08-11 21:15:00.000,-121.43955003980656,55.08512999616232,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780371,true,2004-08-25 18:35:00.000,-121.41733010222944,55.07964848345992,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780372,true,2004-09-12 22:33:00.000,-121.40577567970132,55.080261696814055,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780373,true,2004-09-27 17:31:00.000,-121.40202960927974,55.0700926567704,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780374,true,2004-10-14 22:34:00.000,-121.4614609928524,55.08412358545513,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780375,true,2004-12-12 21:10:00.000,-121.40008482359377,55.07055244291854,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780376,true,2004-12-21 20:01:00.000,-121.45018558259828,55.04103853593529,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780377,true,2005-01-02 20:37:00.000,-121.35306239002199,55.118296512045944,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780378,true,2005-01-25 19:52:00.000,-121.38630958738806,55.13998778439732,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780379,true,2005-02-06 23:15:00.000,-121.35582192375232,55.153411997572555,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780380,true,2005-02-14 19:40:00.000,-121.34293023825681,55.12365050573235,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780381,true,2005-02-21 19:42:00.000,-121.34528209329639,55.11380516403708,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780382,true,2005-02-23 01:00:00.000,-121.34130944991271,55.11205249023732,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780383,true,2005-02-28 18:58:00.000,-121.39849639909464,55.131466687715395,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780384,true,2005-03-12 22:38:00.000,-121.39858905754879,55.146782485591814,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780385,true,2005-03-14 19:35:00.000,-121.35927247184502,55.1240244639231,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780386,true,2005-03-24 18:09:00.000,-121.34340642802498,55.115936683501864,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780387,true,2005-04-14 18:30:00.000,-121.39886812902245,55.12923369998747,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car012","QU_car012","Mountain caribou in British Columbia"
2282780388,true,2003-03-07 20:00:00.000,-121.35661307130574,54.90553446423179,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car013","QU_car013","Mountain caribou in British Columbia"
2282780389,true,2003-03-27 20:00:00.000,-121.40813672931417,54.927197791639855,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car013","QU_car013","Mountain caribou in British Columbia"
2282780390,true,2003-04-22 19:00:00.000,-121.38223829798034,54.93476501426878,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car013","QU_car013","Mountain caribou in British Columbia"
2282780391,true,2003-03-07 20:00:00.000,-121.00986675163008,54.94034726425515,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780392,true,2003-03-16 20:00:00.000,-120.98499383916105,54.93757347090648,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780393,true,2003-03-27 20:00:00.000,-120.9962266698056,54.93521548477145,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780394,true,2004-04-16 17:50:00.000,-120.95548306788493,54.88288895428279,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780395,true,2004-04-28 17:15:00.000,-121.00210733084994,54.87074852095701,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780396,true,2004-06-03 17:35:00.000,-121.06287600718277,54.87140058485085,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car014","QU_car014","Mountain caribou in British Columbia"
2282780397,true,2003-03-07 20:00:00.000,-121.56011178960392,54.82268955858177,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car015","QU_car015","Mountain caribou in British Columbia"
2282780398,true,2003-03-16 21:04:00.000,-121.60180892510776,54.81963593463396,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car015","QU_car015","Mountain caribou in British Columbia"
2282780399,true,2003-03-27 20:00:00.000,-121.55784732887322,54.81547255751635,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car015","QU_car015","Mountain caribou in British Columbia"
2282780400,true,2003-04-22 19:00:00.000,-121.63632543354794,54.83827333151985,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car015","QU_car015","Mountain caribou in British Columbia"
2282780401,true,2003-12-20 18:17:00.000,-121.42401023850695,54.92515774992971,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780402,true,2003-12-27 22:30:00.000,-121.39807167335817,54.92402768851309,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780403,true,2004-01-02 20:01:00.000,-121.3866941468295,54.95173912236401,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780404,true,2004-01-10 21:25:00.000,-121.42398090356252,54.92151735587588,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780405,true,2004-01-16 17:19:00.000,-121.41791800123585,54.92053980567042,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780406,true,2004-01-26 17:16:00.000,-121.40088770249307,54.91873505527502,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780407,true,2004-02-01 23:08:00.000,-121.41045061388607,54.915615955678646,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780408,true,2004-02-12 17:04:00.000,-121.4052540651402,54.921560653378265,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780409,true,2004-02-21 17:36:00.000,-121.39891587816923,54.93695416031533,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780410,true,2004-02-26 17:42:00.000,-121.37630093706888,54.95659792277409,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780411,true,2004-03-13 22:11:00.000,-121.41192534644426,54.91620146412677,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780412,true,2004-03-22 18:40:00.000,-121.38242875722243,54.93468665957868,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780413,true,2004-03-26 17:50:00.000,-121.37477752928811,54.9521645975921,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780414,true,2004-03-29 17:27:00.000,-121.3776104115452,54.93921517221665,,"Quintette","Winter","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780415,true,2004-04-16 18:37:00.000,-121.57123990761008,54.85710875081695,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780416,true,2004-04-28 16:53:00.000,-121.57145157183707,54.85729099259515,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
2282780417,true,2004-05-11 16:48:00.000,-121.59045231755724,54.82439383195527,,"Quintette","Summer","radio-transmitter","Rangifer tarandus","car031","QU_car031","Mountain caribou in British Columbia"
