casualty_group,killed,injured,total_casualties
16966,0,0,0
16967,0,2,2
16968,0,1,1
16969,0,1,1
16970,0,0,0
16971,0,0,0
16972,0,0,0
16973,0,2,2
16974,0,0,0
16975,0,0,0
16976,0,0,0
16977,14,39,53
16978,16,75,86
16979,0,12,12
16980,0,0,0
16981,0,2,2
16982,0,0,0
16983,5,8,13
16984,0,0,0
16985,0,0,0
16986,2,33,35
16987,0,10,10
16988,1,14,15
16989,6,23,29
16990,0,18,18
16991,0,0,0
16992,20,14,34
16993,0,0,0
16994,0,0,0
16995,0,0,0
16996,9,12,21
16997,0,0,0
16998,0,0,0
16999,0,0,0
17000,0,0,0
17001,0,0,0
17002,0,0,0
17003,0,0,0
17004,0,0,0
17005,0,0,0
17006,2,4,6
17007,0,21,21
17008,0,0,0
17009,0,0,0
17010,0,1,1
17011,0,0,0
17012,0,0,0
17013,11,25,33
17014,0,0,0
17015,0,0,0
17016,10,31,41
17017,0,0,0
17018,15,28,43
17019,3,21,24
17020,0,0,0
17021,0,0,0
17022,0,1,1
17023,0,0,0
17024,0,0,0
17025,0,0,0
17026,0,0,0
17027,0,1,1
17028,3,18,21
17029,0,0,0
17030,0,0,0
17031,0,0,0
17032,0,0,0
17033,0,5,5
17034,0,0,0
17035,0,0,0
17036,0,0,0
17037,0,0,0
17038,0,0,0
17039,65,290,355
17040,0,0,0
17041,0,0,0
17042,0,0,0
17043,0,0,0
17044,0,0,0
17045,0,0,0
17046,0,0,0
17047,0,0,0
17048,0,0,0
17049,0,0,0
17050,0,0,0
17051,0,0,0
17052,0,0,0
17053,0,0,0
17054,0,0,0
17055,0,0,0
17056,5,30,35
17057,0,0,0
17058,0,0,0
17059,2,14,16
17060,0,0,0
17061,0,1,1
17062,0,0,0
17063,0,0,0
17064,0,0,0
17065,0,0,0
17066,0,0,0
17067,0,0,0
17068,10,61,71
17069,0,0,0
17070,0,0,0
17071,0,0,0
17072,0,0,0
17073,0,0,0
17074,0,1,1
17075,0,4,4
17076,0,4,4
17077,0,0,0
17078,71,425,496
17079,3,11,14
17079,71,425,496
17080,0,0,0
17081,0,0,0
17082,0,0,0
17083,0,0,0
17084,0,0,0
17085,0,0,0
17086,0,0,0
17087,0,0,0
17088,0,0,0
17089,0,1,1
17090,0,0,0
17091,0,0,0
17092,1,4,5
17093,0,0,0
17094,0,0,0
17095,0,1,1
17096,0,0,0
17097,0,0,0
17098,0,0,0
17099,5,34,39
17100,1,11,12
17101,0,0,0
17102,0,0,0
17103,0,0,0
17104,0,0,0
17105,10,30,40
17106,0,0,0
17107,0,0,0
17108,0,0,0
17109,0,0,0
17110,0,0,0
17111,0,0,0
17112,0,0,0
17113,0,0,0
17114,0,0,0
17115,0,0,0
17116,24,15,39
17117,0,0,0
17118,0,0,0
17119,0,0,0
17120,0,0,0
17121,0,1,1
17122,0,0,0
17123,0,0,0
17124,1,5,6
17125,0,0,0
17126,6,10,16
17127,0,0,0
17128,0,1,1
17129,0,0,0
17130,0,0,0
17131,0,0,0
17132,5,28,33
17133,0,0,0
17134,0,0,0
17135,1,48,49
17136,0,0,0
17137,1,8,9
17138,0,15,15
17139,0,0,0
17140,0,2,2
17141,0,0,0
17142,0,0,0
17143,1,1,2
17144,1,2,3
17145,2,2,4
17146,0,0,0
17147,0,0,0
17148,0,0,0
17149,0,0,0
17150,0,0,0
17151,0,2,2
17152,0,0,0
17153,0,0,0
17154,3,24,27
17155,0,2,2
17156,0,5,5
17157,7,55,62
17158,0,0,0
17159,0,0,0
17160,1,6,7
17161,0,0,0
17162,0,0,0
17163,3,14,17
17164,0,1,1
17165,0,0,0
17166,1,12,13
17167,0,1,1
17168,0,0,0
17169,0,11,11
17170,0,0,0
17171,7,71,78
17172,5,57,62
17173,0,0,0
17174,0,0,0
17175,0,0,0
17176,0,0,0
17177,0,0,0
17178,0,0,0
17179,0,3,3
17180,0,0,0
17181,0,2,2
17182,0,0,0
17183,3,31,34
17184,0,21,21
17185,2,2,4
17186,0,0,0
17187,0,0,0
17188,0,0,0
17189,0,0,0
17190,0,4,4
17191,0,0,0
17192,0,0,0
17193,0,0,0
17194,0,0,0
17195,0,0,0
17196,0,0,0
17197,0,0,0
17198,0,0,0
17199,0,0,0
17200,0,0,0
17201,0,0,0
17202,3,17,20
17203,0,0,0
17204,0,0,0
17205,0,0,0
17206,0,5,5
17207,0,0,0
17208,0,0,0
17209,0,0,0
17210,14,100,114
17211,1,2,3
17212,0,0,0
17213,0,0,0
17214,0,0,0
17215,0,0,0
17216,0,1,1
17217,2,3,5
17218,0,0,0
17219,11,23,34
17220,7,18,25
17221,0,4,4
17222,0,2,2
17223,0,0,0
17224,0,0,0
17225,0,2,2
17226,0,0,0
17227,7,28,35
17228,0,0,0
17229,1,61,62
17230,2,3,5
17231,0,26,26
17232,0,1,1
17233,0,0,0
17234,2,1,3
17235,0,2,2
17236,0,0,0
17237,0,0,0
17238,1,5,6
17239,0,1,1
17240,0,0,0
17241,0,0,0
17242,0,0,0
17243,0,0,0
17244,0,0,0
17245,4,29,33
17246,0,0,0
17247,0,0,0
17248,0,0,0
17249,0,0,0
17250,0,0,0
17251,0,0,0
17252,0,0,0
17253,0,0,0
17254,0,0,0
17255,0,3,3
17256,0,0,0
17257,0,1,1
17258,2,5,7
17259,1,3,4
17260,0,2,2
17261,0,1,1
17262,0,0,0
17263,0,0,0
17264,0,0,0
17265,0,2,2
17266,0,0,0
17267,0,0,0
17268,0,0,0
17269,0,0,0
17270,0,0,0
17271,0,0,0
17272,0,0,0
17273,0,0,0
17274,0,14,14
17275,0,0,0
17276,0,0,0
17277,0,0,0
17278,0,0,0
17279,0,0,0
17280,0,0,0
17281,0,0,0
17282,0,0,0
17283,0,0,0
17284,0,0,0
17285,0,0,0
17286,0,0,0
17287,38,31,69
17288,0,0,0
17289,0,0,0
17290,0,0,0
17291,0,0,0
17292,0,7,7
17293,0,0,0
17294,0,0,0
17295,0,0,0
17296,0,0,0
17297,0,0,0
17298,NA,NA,NA
17299,0,0,0
17300,0,0,0
17301,0,0,0
17302,0,0,0
17303,0,0,0
17304,0,0,0
17305,0,0,0
17306,0,0,0
17307,0,0,0
17308,0,0,0
17309,8,54,62
17310,11,5,16
17311,0,0,0
17312,0,0,0
17313,0,4,4
17314,0,0,0
17315,0,0,0
17316,0,0,0
17317,7,4,11
17318,5,13,18
17319,0,0,0
17320,0,0,0
17321,0,3,3
17322,3,1,4
17323,0,1,1
17324,14,43,57
17325,0,0,0
17326,0,0,0
17327,0,0,0
17328,0,0,0
17329,0,0,0
17330,0,1,1
17331,0,0,0
17332,0,0,0
17333,0,0,0
17334,0,0,0
17335,0,0,0
17336,0,0,0
17337,0,0,0
17338,0,0,0
17339,0,0,0
17340,0,11,11
17341,0,0,0
17342,9,14,23
17343,0,6,6
17344,0,0,0
17345,0,0,0
17346,0,0,0
17347,0,0,0
17348,0,0,0
17349,1,5,6
17350,3,16,19
17351,0,0,0
17352,0,0,0
17353,0,0,0
17354,0,0,0
17355,0,0,0
17356,0,0,0
17357,0,0,0
17358,0,0,0
17359,0,0,0
17360,0,0,0
17361,0,0,0
17362,0,0,0
17363,0,0,0
17364,0,0,0
17365,0,0,0
17366,8,29,37
17367,4,31,35
17368,0,0,0
17369,0,0,0
17370,26,35,61
17371,0,0,0
17372,0,0,0
17373,0,0,0
17374,3,1,4
17375,0,7,7
17376,0,0,0
17377,0,0,0
17378,0,0,0
17379,0,0,0
17380,0,0,0
17381,0,0,0
17382,0,0,0
17383,0,2,2
17384,0,0,0
17385,0,0,0
17386,0,0,0
17387,0,0,0
17388,0,0,0
17389,0,0,0
17390,0,0,0
17391,1,13,14
17392,2,3,5
17393,0,8,8
17394,0,0,0
17395,0,0,0
17396,0,0,0
17397,0,0,0
17398,0,0,0
17399,0,0,0
17400,0,0,0
17401,0,0,0
17402,1,4,5
17403,0,0,0
17404,0,0,0
17405,0,1,1
17406,0,0,0
17407,0,0,0
17408,0,0,0
17409,0,0,0
17410,0,1,1
17411,0,0,0
17412,0,0,0
17413,0,7,7
17414,0,2,2
17415,1,0,1
17416,0,0,0
17417,0,1,1
17418,0,0,0
17419,0,0,0
17420,0,0,0
17421,0,0,0
17422,4,39,43
17423,0,0,0
17424,0,0,0
17425,0,0,0
17426,0,0,0
17427,0,36,36
17428,4,16,20
17429,0,0,0
17430,0,0,0
17431,0,0,0
17432,0,0,0
17433,1,14,15
17434,8,24,32
17435,0,6,6
17436,0,0,0
17437,0,0,0
17438,0,5,5
17439,0,0,0
17440,5,9,14
17441,0,0,0
17442,0,0,0
17443,0,1,1
17444,0,0,0
17445,0,0,0
17446,0,0,0
17447,0,0,0
17448,0,0,0
17449,5,5,10
17450,0,0,0
17451,0,0,0
17452,0,0,0
17453,0,0,0
17454,0,0,0
17455,NA,NA,NA
17456,0,0,0
17457,0,0,0
17458,0,0,0
17459,0,8,8
17460,0,5,5
17461,0,6,6
17462,0,3,3
17463,0,0,0
17464,0,5,5
17465,0,0,0
17466,0,0,0
17467,0,0,0
17468,13,9,22
17469,0,0,0
17470,0,0,0
17471,0,0,0
17472,0,0,0
17473,0,0,0
17474,3,7,10
17475,0,0,0
17476,3,0,3
17477,0,3,3
17478,0,0,0
17479,0,0,0
17480,0,2,2
17481,0,0,0
17482,0,0,0
17483,0,0,0
17484,0,0,0
17485,0,0,0
17486,5,22,27
17487,0,0,0
17488,0,0,0
17489,0,0,0
17490,0,1,1
17491,0,0,0
17492,1,9,10
17493,44,55,99
17494,0,5,5
17495,1,41,42
17496,0,4,4
17497,6,20,26
17498,0,0,0
17499,0,0,0
17500,0,0,0
17501,0,0,0
17502,0,0,0
17503,9,3,12
17504,0,0,0
17505,0,0,0
17506,3,53,56
17507,0,0,0
17508,0,0,0
17509,1,0,1
17510,0,0,0
17511,0,0,0
17512,4,1,5
17513,0,4,4
17514,0,4,4
17515,0,0,0
17516,0,0,0
17517,0,0,0
17518,8,23,31
17519,0,1,1
17520,0,0,0
17521,0,0,0
17522,1,28,29
17523,0,0,0
17524,0,0,0
17525,0,0,0
17526,0,0,0
17527,0,2,2
17528,0,0,0
17529,0,0,0
17530,3,2,5
17531,0,0,0
17532,0,0,0
17533,2,5,7
17534,0,0,0
17535,0,0,0
17536,0,14,14
17537,7,27,34
17538,0,0,0
17539,0,0,0
17540,0,0,0
17541,0,0,0
17542,0,0,0
17543,2,8,10
17544,NA,NA,33
17545,0,0,0
17546,2,1,3
17547,0,0,0
17548,0,0,0
17549,0,8,8
17550,0,0,0
17551,0,0,0
17552,15,44,59
17553,14,11,25
17554,0,5,5
17555,0,0,0
17556,5,35,40
17557,4,12,16
17558,0,0,0
17559,0,0,0
17560,0,0,0
17561,2,17,19
17562,0,0,0
17563,13,17,30
17564,0,1,1
17565,0,0,0
17566,0,0,0
17567,4,19,23
17568,1,1,2
17569,0,0,0
17570,0,4,4
17571,0,0,0
17572,0,0,0
17573,0,0,0
17574,0,7,7
17575,0,0,0
17576,0,0,0
17577,0,0,0
17578,0,0,0
17579,0,0,0
17580,0,0,0
17581,0,0,0
17582,0,0,0
17583,0,0,0
17584,0,0,0
17585,0,0,0
17586,0,0,0
17587,0,0,0
17588,0,0,0
17589,0,0,0
17590,0,0,0
17591,9,6,15
17592,0,0,0
17593,0,0,0
17594,5,6,11
17595,0,0,0
17596,0,0,0
17597,0,0,0
17598,1,0,1
17599,0,0,0
17600,0,0,0
17601,0,0,0
17602,0,0,0
17603,0,0,0
17604,2,10,12
17605,6,36,42
17606,0,0,0
17607,0,0,0
17608,0,0,0
17609,0,0,0
17610,0,0,0
17611,0,0,0
17612,0,0,0
17613,0,0,0
17614,0,0,0
17615,0,0,0
17616,0,0,0
17617,0,0,0
17618,0,0,0
17619,0,4,4
17620,1,7,8
17621,0,0,0
17622,0,2,2
17623,0,0,0
17624,0,0,0
17625,0,0,0
17626,20,38,58
17627,0,1,1
17628,0,0,0
17629,0,6,6
17630,0,0,0
17631,0,0,0
17632,0,0,0
17633,0,0,0
17634,0,0,0
17635,0,0,0
17636,0,0,0
17637,0,0,0
17638,0,0,0
17639,0,0,0
17640,0,2,2
17641,5,35,40
17642,0,0,0
17643,2,6,8
17644,0,4,4
17645,0,17,17
17646,19,40,59
17647,0,0,0
17648,0,0,0
17649,0,3,3
17650,0,0,0
17651,1,12,13
17652,0,0,0
17653,0,0,0
17654,7,54,61
17655,0,1,1
17656,0,0,0
17657,0,5,5
17658,8,15,23
17659,4,3,7
17660,0,0,0
17661,2,23,25
17662,0,0,0
17663,23,42,65
17664,0,0,0
17665,0,5,5
17666,0,0,0
17667,0,0,0
17668,0,5,5
17669,1,24,25
17670,0,18,18
17671,1,13,14
17672,0,7,7
17673,0,0,0
17674,0,0,0
17675,0,0,0
17676,0,0,0
17677,0,10,10
17678,0,2,2
17679,0,0,0
17680,4,15,19
17681,2,3,5
17682,0,0,0
17683,2,3,5
17684,0,0,0
17685,0,0,0
17686,0,0,0
17687,0,1,1
17688,0,0,0
17689,0,0,0
17690,0,0,0
17691,5,26,31
17692,0,9,9
17693,0,0,0
17694,0,0,0
17695,2,14,16
17696,7,7,14
17697,6,75,77
17698,0,0,0
17699,8,101,109
17700,0,2,2
17701,0,2,2
17702,0,1,1
17703,0,0,0
17704,0,5,5
17705,0,1,1
17706,14,15,29
17707,0,0,0
17708,0,0,0
17709,1,15,16
17710,0,0,0
17711,0,0,0
17712,0,0,0
17713,0,0,0
17714,21,1,22
17715,0,0,0
17716,0,0,0
17717,0,2,2
17718,0,0,0
17719,0,0,0
17720,0,0,0
17721,0,0,0
17722,0,15,15
17723,1,4,5
17724,0,0,0
17725,0,0,0
17726,0,33,33
17727,0,0,0
17728,4,40,44
17729,0,0,0
17730,0,0,0
17731,0,1,1
17732,0,1,1
17733,0,0,0
17734,0,0,0
17735,2,3,5
17736,0,0,0
17737,1,7,8
17738,0,5,5
17739,0,0,0
17740,0,0,0
17741,0,2,2
17742,4,46,50
17743,0,6,6
17744,4,46,50
17745,0,0,0
17746,0,23,23
17747,3,14,17
17748,1,14,15
17749,0,0,0
17750,0,0,0
17751,0,0,0
17752,1,9,10
17753,0,0,0
17754,0,0,0
17755,0,0,0
17756,0,0,0
17757,0,1,1
17758,0,0,0
17759,11,30,41
17760,1,11,12
17761,12,27,39
17762,0,0,0
17763,0,0,0
17764,1,35,36
17765,0,1,1
17766,0,0,0
17767,1,23,24
17768,14,13,27
17769,0,1,1
17770,26,60,86
17771,17,36,53
17772,1,16,17
17773,0,0,0
17774,0,0,0
17775,0,3,3
17776,6,29,35
17777,0,0,0
17778,0,0,0
17779,0,0,0
17780,0,13,13
17781,2,13,15
17782,1,2,3
17783,0,0,0
17784,0,0,0
17785,0,1,1
17786,4,2,6
17787,0,0,0
17788,14,22,36
17789,0,1,1
17790,0,7,7
17791,0,2,2
17792,0,0,0
17793,0,0,0
17794,0,0,0
17795,0,0,0
17796,0,0,0
17797,0,1,1
17798,9,20,29
17799,0,0,0
17800,0,5,5
17801,0,0,0
17802,0,0,0
17803,0,0,0
17804,0,0,0
17805,0,16,16
17806,0,0,0
17807,0,0,0
17808,0,0,0
17809,1,NA,NA
17810,0,0,0
17811,32,116,148
17812,1,NA,NA
17813,0,2,2
17814,0,3,3
17815,1,2,3
17816,0,0,0
17817,0,0,0
17818,0,0,0
17819,0,2,2
17820,0,0,0
17821,0,0,0
17822,0,0,0
17823,2,5,7
17824,0,0,0
17825,0,0,0
17826,0,0,0
17827,39,157,196
17828,1,6,7
17829,0,0,0
17830,0,0,0
17831,0,0,0
17832,0,0,0
17833,0,0,0
17834,0,0,0
17835,0,0,0
17836,0,0,0
17837,0,0,0
17838,0,0,0
17839,0,0,0
17840,0,0,0
17841,0,0,0
17842,0,7,7
17843,0,2,2
17843,0,7,7
17844,0,0,0
17845,0,0,0
17846,0,0,0
17847,0,0,0
17848,0,0,0
17849,0,0,0
17850,0,0,0
17851,0,0,0
17852,0,0,0
17853,0,0,0
17854,0,0,0
17855,6,6,12
17856,0,2,2
17857,0,1,1
17858,4,4,8
17859,3,7,10
17860,5,4,9
17861,0,0,0
17862,0,0,0
17863,0,4,4
17864,0,0,0
17865,2,16,18
17866,11,0,11
17867,0,0,0
17868,0,0,0
17869,0,0,0
17870,4,1,5
17871,0,1,1
17872,1,4,5
17873,0,0,0
17874,0,1,1
17875,0,2,2
17876,0,0,0
17877,0,2,2
17878,1,1,2
17879,0,0,0
17880,0,0,0
17881,0,0,0
17882,0,0,0
17883,0,0,0
17884,0,0,0
17885,0,0,0
17886,0,2,2
17887,0,0,0
17888,1,0,1
17889,0,0,0
17890,0,0,0
17891,0,0,0
17892,0,7,7
17893,0,3,3
17894,0,1,1
17895,0,2,2
17896,0,0,0
17897,0,0,0
17898,0,0,0
17899,0,0,0
17900,0,0,0
17901,0,0,0
17902,0,1,1
17903,0,0,0
17904,0,0,0
17905,0,0,0
17906,0,0,0
17907,0,0,0
17908,0,0,0
17909,0,0,0
17910,0,1,1
17911,0,1,1
17912,0,0,0
17913,0,3,3
17914,1,2,3
17915,0,3,3
17916,0,0,0
17917,2,2,4
17918,0,0,0
17919,0,0,0
17920,0,0,0
17921,0,0,0
17922,NA,NA,2
17923,0,0,0
17924,0,0,0
17925,0,0,0
17926,0,1,1
17927,1,9,10
17928,1,7,8
17929,2,3,5
17930,0,0,0
17931,0,0,0
17932,0,0,0
17933,0,0,0
17934,0,0,0
17935,0,0,0
17936,0,0,0
17937,8,43,51
17938,6,10,16
17939,0,0,0
17940,0,1,1
17941,0,0,0
17942,0,0,0
17943,0,0,0
17944,0,0,0
17945,0,0,0
17946,1,0,1
17947,0,0,0
17948,0,0,0
17949,0,0,0
17950,0,0,0
17951,5,NA,5
17952,0,0,0
17953,0,3,3
17954,0,0,0
17955,0,0,0
17956,4,12,16
17957,0,0,0
17958,0,3,3
17959,0,0,0
17960,0,0,0
17961,0,0,0
17962,11,29,40
17963,0,0,0
17964,0,0,0
17965,0,1,1
17966,0,0,0
17967,0,5,5
17968,0,0,0
17969,3,15,18
17970,2,26,28
17971,0,14,14
17972,0,21,21
17973,0,0,0
17974,0,0,0
17975,0,3,3
17976,NA,NA,1
17977,0,1,1
17978,2,40,42
17979,0,1,1
17980,0,1,1
17981,0,0,0
17982,0,0,0
17983,0,0,0
17984,0,0,0
17985,0,0,0
17986,0,0,0
17987,5,35,40
17988,0,0,0
17989,0,0,0
17990,0,0,0
17991,0,0,0
17992,0,0,0
17993,0,0,0
17994,3,23,26
17995,0,0,0
17996,0,1,1
17997,0,0,0
17998,0,0,0
17999,0,0,0
18000,0,0,0
18001,0,0,0
18002,0,0,0
18003,0,0,0
18004,0,0,0
18005,0,1,1
18006,2,15,17
18007,18,36,54
18008,0,17,17
18009,0,0,0
18010,0,0,0
18011,0,0,0
18012,0,1,1
18013,0,0,0
18014,0,2,2
18015,0,2,2
18016,0,0,0
18017,0,0,0
18018,0,2,2
18019,0,0,0
18020,3,27,30
18021,0,11,11
18022,0,0,0
18023,0,0,0
18024,1,0,1
18025,0,0,0
18026,0,0,0
18027,0,0,0
18028,0,0,0
18029,0,0,0
18030,7,27,34
18031,0,0,0
18032,0,0,0
18033,2,3,5
18034,0,0,0
18035,0,0,0
18036,0,0,0
18037,0,0,0
18038,0,4,4
18039,1,34,35
18040,16,99,115
18041,0,1,1
18042,0,0,0
18043,0,0,0
18044,0,1,1
18045,0,0,0
18046,0,0,0
18047,0,0,0
18048,0,0,0
18049,2,16,18
18050,1,7,8
18051,0,0,0
18052,0,0,0
18053,0,0,0
18054,1,20,21
18055,1,2,3
18056,2,4,6
18057,2,1,3
18058,0,0,0
18059,0,0,0
18060,0,12,12
18061,0,2,2
18062,0,0,0
18063,0,0,0
18064,3,15,18
18065,0,0,0
18066,2,13,15
18067,0,0,0
18068,0,1,1
18069,NA,NA,NA
18070,0,2,2
18071,0,0,0
18072,0,0,0
18073,0,0,0
18074,0,0,0
18075,3,13,16
18076,6,26,32
18077,0,0,0
18078,0,0,0
18079,NA,NA,NA
18080,NA,NA,NA
18081,NA,NA,NA
18082,NA,NA,NA
18083,NA,NA,NA
18084,0,0,0
18085,10,62,72
18086,0,0,0
18087,0,0,0
18088,0,0,0
18089,0,0,0
18090,0,0,0
18091,0,0,0
18092,0,0,0
18093,NA,NA,NA
18094,0,2,2
18095,3,63,66
18096,11,60,71
18097,NA,NA,NA
18098,0,0,0
18099,0,0,0
18100,16,62,78
18101,9,43,52
18102,0,0,0
18103,0,0,0
18104,0,8,8
18105,0,2,2
18106,0,0,0
18107,0,0,0
18108,0,1,1
18109,4,11,15
18110,4,11,15
18111,6,17,23
18112,1,0,1
18113,0,4,4
18114,0,0,0
18115,0,0,0
18116,5,17,22
18117,2,13,15
18118,2,7,9
18119,0,0,0
18120,0,9,9
18121,0,0,0
18122,0,0,0
18123,0,0,0
18124,0,0,0
18125,0,0,0
18126,0,0,0
18127,0,0,0
18128,0,0,0
18129,0,0,0
18130,0,0,0
18131,0,0,0
18132,0,0,0
18133,0,1,1
18134,0,0,0
18135,0,0,0
18136,0,0,0
18137,39,128,167
18138,14,39,53
18139,0,0,0
18140,0,0,0
18141,0,0,0
18142,17,22,39
18143,3,24,27
18144,0,3,3
18145,NA,NA,NA
18146,0,10,10
18147,0,10,10
18148,2,4,6
18149,0,0,0
18150,2,7,9
18151,0,0,0
18152,0,0,0
18153,0,0,0
18154,0,0,0
18155,NA,NA,NA
18156,12,53,61
18157,6,46,52
18158,0,0,0
18159,NA,NA,NA
18160,NA,NA,NA
18161,NA,NA,NA
18162,NA,NA,NA
18163,0,0,0
18164,4,NA,4
18165,0,1,1
18166,0,0,0
18167,0,0,0
18168,0,0,0
18169,29,82,111
18170,1,18,19
18171,8,17,25
18172,1,5,6
18173,0,0,0
18174,1,23,24
18175,22,39,61
18176,0,0,0
18177,0,1,1
18178,0,0,0
18179,NA,NA,NA
18180,0,0,0
18181,0,0,0
18182,0,0,0
18183,3,NA,3
18184,0,0,0
18185,NA,NA,1
18186,0,0,0
18187,0,0,0
18188,0,0,0
18189,0,0,0
18190,0,0,0
18191,0,0,0
18192,0,0,0
18193,0,0,0
18194,0,0,0
18195,0,4,4
18196,0,0,0
18197,0,0,0
18198,NA,NA,1
18199,0,0,0
18200,0,0,0
18201,0,0,0
18202,20,115,135
18203,3,6,9
18204,NA,NA,4
18205,1,0,1
18206,0,0,0
18207,0,0,0
18208,0,0,0
18209,0,0,0
18210,0,0,0
18211,0,0,0
18212,0,0,0
18213,0,0,0
18214,0,0,0
18215,0,0,0
18216,0,0,0
18217,0,0,0
18218,0,0,0
18219,0,0,0
18220,0,0,0
18221,0,0,0
18222,0,0,0
18223,0,0,0
18224,0,0,0
18225,0,0,0
18226,0,0,0
18227,0,0,0
18228,0,0,0
18229,1,23,24
18230,5,7,12
18231,0,0,0
18232,0,0,0
18233,0,0,0
18234,0,0,0
18235,0,0,0
18236,0,0,0
18237,0,0,0
18238,0,0,0
18239,0,0,0
18240,0,0,0
18241,0,0,0
18242,0,0,0
18243,0,0,0
18244,0,0,0
18245,0,0,0
18246,0,0,0
18247,0,0,0
18248,0,0,0
18249,0,0,0
18250,21,59,80
18251,0,0,0
18252,0,0,0
18253,1,5,6
18254,0,0,0
18255,0,0,0
18256,0,0,0
18257,0,0,0
18258,0,0,0
18259,0,0,0
18260,0,0,0
18261,0,0,0
18262,0,0,0
18263,0,0,0
18264,0,0,0
18265,0,0,0
18266,0,0,0
18267,0,0,0
18268,0,0,0
18269,0,0,0
18270,3,23,26
18271,11,28,39
18272,0,0,0
18273,0,0,0
18274,0,6,6
18275,0,0,0
18276,0,0,0
18277,0,0,0
18278,0,0,0
18279,NA,NA,1
18280,0,0,0
18281,0,0,0
18282,0,0,0
18283,2,2,4
18284,0,0,0
18285,0,0,0
18286,0,0,0
18287,0,0,0
18288,36,NA,NA
18289,0,2,2
18290,0,22,22
18291,2,78,80
18292,0,0,0
18293,0,0,0
18294,0,0,0
18295,0,0,0
18296,0,0,0
18297,0,0,0
18298,0,0,0
18299,0,0,0
18300,0,0,0
18301,0,0,0
18302,0,0,0
18303,0,0,0
18304,0,0,0
18305,0,0,0
18306,0,5,5
18307,0,0,0
18308,0,0,0
18309,0,0,0
18310,1,NA,1
18311,1,NA,1
18312,0,0,0
18313,0,0,0
18314,1,2,3
18315,0,1,1
18316,0,1,1
18317,0,3,3
18318,0,0,0
18319,1,0,1
18320,0,0,0
18321,0,0,0
18322,0,0,0
18323,0,0,0
18324,0,0,0
18325,0,0,0
18326,0,0,0
18327,48,NA,NA
18328,48,NA,NA
18329,48,NA,NA
18330,4,6,10
18331,0,0,0
18332,0,0,0
18333,0,0,0
18334,0,0,0
18335,0,0,0
18336,0,0,0
18337,0,0,0
18338,2,22,24
18339,0,0,0
18340,0,0,0
18341,0,0,0
18342,0,0,0
18343,0,0,0
18344,0,0,0
18345,0,0,0
18346,5,34,39
18347,0,9,9
18348,0,1,1
18349,3,0,3
18350,0,0,0
18351,0,0,0
18352,0,0,0
18353,0,0,0
18354,0,0,0
18355,0,0,0
18356,0,0,0
18357,0,0,0
18358,0,0,0
18359,0,0,0
18360,2,17,19
18361,0,0,0
18362,0,0,0
18363,0,0,0
18364,2,10,12
18365,4,4,8
18366,0,0,0
18367,18,73,94
18368,0,0,0
18369,0,0,0
18370,0,0,0
18371,0,0,0
18372,0,0,0
18373,0,0,0
18374,0,1,1
18375,0,0,0
18376,0,0,0
18377,0,0,0
18378,0,0,0
18379,0,0,0
18380,0,0,0
18381,0,0,0
18382,0,0,0
18383,0,0,0
18384,0,0,0
18385,0,0,0
18386,0,0,0
18387,0,0,0
18388,0,0,0
18389,0,0,0
18390,0,0,0
18391,0,0,0
18392,8,29,37
18393,0,0,0
18394,0,6,6
18395,0,0,0
18396,0,1,1
18397,0,0,0
18398,0,0,0
18399,0,0,0
18400,0,0,0
18401,1,3,4
18402,0,0,0
18403,0,0,0
18404,0,2,2
18405,0,0,0
18406,0,0,0
18407,0,0,0
18408,0,0,0
18409,0,0,0
18410,0,0,0
18411,0,0,0
18412,0,0,0
18413,0,5,5
18414,0,0,0
18415,0,0,0
18416,0,0,0
18417,0,0,0
18418,0,0,0
18419,0,0,0
18420,0,0,0
18421,0,0,0
18422,0,4,4
18423,0,0,0
18424,0,0,0
18425,0,0,0
18426,0,0,0
18427,0,0,0
18428,0,1,1
18429,0,0,0
18430,0,0,0
18431,0,0,0
18432,0,0,0
18433,0,0,0
18434,0,0,0
18435,0,1,1
18436,0,1,1
18437,0,0,0
18438,0,0,0
18439,0,0,0
18440,0,0,0
18441,0,0,0
18442,0,0,0
18443,0,0,0
18444,0,0,0
18445,0,3,3
18446,0,0,0
18447,0,0,0
18448,0,0,0
18449,0,0,0
18450,0,0,0
18451,0,0,0
18452,0,0,0
18453,0,0,0
18454,0,0,0
18455,0,0,0
18456,0,2,2
18457,0,0,0
18458,0,0,0
18459,0,0,0
18460,0,0,0
18461,0,0,0
18462,0,0,0
18463,0,0,0
18464,1,4,5
18465,0,0,0
18466,0,0,0
18467,0,0,0
18468,0,0,0
18469,0,0,0
18470,0,0,0
18471,17,63,80
18472,0,0,0
18473,NA,NA,1
18474,0,0,0
18475,0,0,0
18476,0,0,0
18477,0,0,0
18478,0,0,0
18479,0,1,0
18480,0,0,0
18481,0,0,0
18482,0,1,1
18483,0,0,0
18484,0,0,0
18485,0,0,0
18486,0,0,0
18487,0,0,0
18488,0,0,0
18489,43,142,185
18490,0,0,0
18491,0,0,0
18492,0,0,0
18493,0,0,0
18494,0,0,0
18495,0,0,0
18496,0,0,0
18497,0,0,0
18498,0,0,0
18499,0,0,0
18500,0,0,0
18501,0,0,0
18502,0,0,0
18503,0,0,0
18504,0,0,0
18505,0,0,0
18506,0,0,0
18507,0,0,0
